Nondimentionalized time,Theory radial position 2.97133177mm,FEM radial position 2.97133177mm,Theory radial position 2.99800829mm,FEM radial position 2.99800829mm,Theory radial position 0.0mm,FEM radial position 0.0mm,Theory radial position 2.95887294mm,FEM radial position 2.95887294mm,Theory radial position 1.53020521mm,FEM radial position 1.53020521mm,Theory radial position 2.99922927mm,FEM radial position 2.99922927mm,Theory radial position 2.99043116mm,FEM radial position 2.99043116mm,Theory radial position 2.98005295mm,FEM radial position 2.98005295mm,Theory radial position 0.900120712mm,FEM radial position 0.900120712mm,Theory radial position 1.97126436mm,FEM radial position 1.97126436mm,Theory radial position 2.75330634mm,FEM radial position 2.75330634mm,Theory radial position 2.49612475mm,FEM radial position 2.49612475mm,Theory radial position 2.99342252mm,FEM radial position 2.99342252mm,Theory radial position 2.64740804mm,FEM radial position 2.64740804mm,Theory radial position 2.99872651mm,FEM radial position 2.99872651mm,Theory radial position 2.82743515mm,FEM radial position 2.82743515mm,Theory radial position 2.87932532mm,FEM radial position 2.87932532mm,Theory radial position 2.9995812mm,FEM radial position 2.9995812mm,Theory radial position 2.98615778mm,FEM radial position 2.98615778mm,Theory radial position 2.99982755mm,FEM radial position 2.99982755mm,Theory radial position 2.91564843mm,FEM radial position 2.91564843mm,Theory radial position 2.94107462mm,FEM radial position 2.94107462mm,Theory radial position 2.99698225mm,FEM radial position 2.99698225mm,Theory radial position 3.0mm,FEM radial position 3.0mm,Theory radial position 2.99551648mm,FEM radial position 2.99551648mm,Theory radial position 2.28000576mm,FEM radial position 2.28000576mm
0.009935582537833132,5.299425642685077e-6,5.54119e-6,3.680071813596201e-7,3.87022e-7,0.00010266781012574684,0.000102724,7.600807306414048e-6,7.94561e-6,0.00010259811376179324,0.000102781,1.4240009217311609e-7,1.51239e-7,1.7684853397925903e-6,1.85077e-6,3.687248215695853e-6,3.85629e-6,0.00010266768833722992,0.000102762,0.0001008504713927418,0.000100396,4.367987787126521e-5,4.5043e-5,7.71390249323697e-5,7.74275e-5,1.2155218912568345e-6,1.27281e-6,5.943996217427412e-5,6.05809e-5,2.3529506524911277e-7,2.48322e-7,3.1290885411065626e-5,3.24931e-5,2.2126696986772077e-5,2.30606e-5,7.7376320264465e-8,8.32832e-8,2.5585361190254995e-6,2.67655e-6,3.186103769272561e-8,3.57159e-8,1.5544035085293343e-5,1.62289e-5,1.0881519384090642e-5,1.13705e-5,5.576108323434225e-7,5.85181e-7,-0.0,1.61297e-8,8.284971332367749e-7,8.68297e-7,9.259935277751275e-5,9.19343e-5
0.01038822936051962,5.185706339438089e-6,5.42261e-6,3.600984833657414e-7,3.78726e-7,0.00010285003315753377,0.000102895,7.437960240498828e-6,7.77592e-6,0.00010275745200036305,0.000102928,1.3933980898414733e-7,1.47997e-7,1.7304855360830218e-6,1.8111e-6,3.6080634877906066e-6,3.77369e-6,0.0001028498201434033,0.000102955,0.00010074263681547721,0.000100244,4.284149086431287e-5,4.42069e-5,7.613320170632436e-5,7.64987e-5,1.1894014433289425e-6,1.24552e-6,5.843060168027459e-5,5.96098e-5,2.302384098510365e-7,2.42999e-7,3.0654224646469526e-5,3.1844e-5,2.1663655558911852e-5,2.25829e-5,7.571344471633168e-8,8.1498e-8,2.50357028605847e-6,2.61919e-6,3.1176319754655415e-8,3.49503e-8,1.5214278467395476e-5,1.58867e-5,1.0649136603093221e-5,1.11286e-5,5.456275480159476e-7,5.72637e-7,-0.0,1.57839e-8,8.106927457541801e-7,8.49685e-7,9.194109739574433e-5,9.13206e-5
0.010860357956341235,5.074690083547836e-6,5.30687e-6,3.5237852483124153e-7,3.70629e-7,0.00010303601935963001,0.000103069,7.278967432252873e-6,7.61026e-6,0.00010291452353694784,0.00010307,1.36352560028325e-7,1.44833e-7,1.6933922024237003e-6,1.77238e-6,3.5307648537390485e-6,3.69307e-6,0.00010303565586246932,0.000103153,0.00010060696036804783,0.000100067,4.201705459012077e-5,4.33834e-5,7.511970850302854e-5,7.55612e-5,1.163904235078363e-6,1.2189e-6,5.743022418550619e-5,5.8645e-5,2.2530243187919745e-7,2.37805e-7,3.0030523825298634e-5,3.12075e-5,2.1210873638275243e-5,2.21156e-5,7.40902540865008e-8,7.97557e-8,2.4499150004897886e-6,2.56321e-6,3.0507942783747634e-8,3.42032e-8,1.4892117068922679e-5,1.55523e-5,1.0422205464777666e-5,1.08925e-5,5.339302351495602e-7,5.60395e-7,-0.0,1.54465e-8,7.933132229037292e-7,8.3152e-7,9.12523251957486e-5,9.06818e-5
0.011352759772331593,4.96630387512849e-6,5.19388e-6,3.4484215955189105e-7,3.62726e-7,0.0001032258383383958,0.000103248,7.1237258631752846e-6,7.44852e-6,0.00010306823058423703,0.000103204,1.334363538631719e-7,1.41745e-7,1.6571806479578316e-6,1.73459e-6,3.4553011223887947e-6,3.61438e-6,0.00010322523244582755,0.000103356,0.00010044206069197133,9.98647e-5,4.120654103863042e-5,4.25725e-5,7.409991017722293e-5,7.46162e-5,1.1390132808846295e-6,1.19291e-6,5.643935719844281e-5,5.76872e-5,2.2048384083160724e-7,2.32734e-7,2.9419567156515465e-5,3.05835e-5,2.0768121511217987e-5,2.16585e-5,7.250566627125012e-8,7.80551e-8,2.3975346065376824e-6,2.50857e-6,2.985546120389923e-8,3.34738e-8,1.4577361373101334e-5,1.52256e-5,1.020058339085178e-5,1.06619e-5,5.225110968593915e-7,5.48445e-7,-0.0,1.51171e-8,7.763469824170695e-7,8.13789e-7,9.053410681313406e-5,9.00187e-5
0.011866287136065353,4.8604706526720784e-6,5.08356e-6,3.37483964405106e-7,3.5501e-7,0.00010341957214000946,0.000103431,6.972126577399395e-6,7.29058e-6,0.00010321735588785091,0.000103331,1.3058909190107883e-7,1.3873e-7,1.6218248484291802e-6,1.6977e-6,3.3816183031977783e-6,3.53754e-6,0.00010341858452141931,0.000103563,0.00010024667587970828,9.96365e-5,4.040985605079112e-5,4.17742e-5,7.307506059964145e-5,7.36646e-5,1.1147106796537652e-6,1.16753e-6,5.545842061451818e-5,5.67367e-5,2.157791691606797e-7,2.27783e-7,2.88211015161952e-5,2.99718e-5,2.033514766588738e-5,2.12113e-5,7.095854094767342e-8,7.63947e-8,2.34639151496634e-6,2.45523e-6,2.9218405466330886e-8,3.27618e-8,1.4269808334936936e-5,1.49063e-5,9.98411897879928e-6,1.04366e-5,5.11361916620106e-7,5.36779e-7,-0.0,1.47956e-8,7.597818183690956e-7,7.96479e-7,8.978755557391101e-5,8.93318e-5
0.012401853255658228,4.757111368215759e-6,4.97582e-6,3.3029838337510997e-7,3.47476e-7,0.00010361731361762142,0.000103619,6.824057659703748e-6,7.13633e-6,0.00010336056211959851,0.000103448,1.2780862413959806e-7,1.35786e-7,1.5872981383478748e-6,1.66168e-6,3.30966104968787e-6,3.46251e-6,0.00010361573760278164,0.000103775,0.0001000196689789886,9.93816e-5,3.962685581059821e-5,4.09884e-5,7.204631351325935e-5,7.27072e-5,1.0909780905442025e-6,1.14276e-6,5.448774556108699e-5,5.57939e-5,2.1118486435935413e-7,2.22949e-7,2.8234848703432505e-5,2.93721e-5,1.991168749730941e-5,2.07738e-5,6.944770985599025e-8,7.47735e-8,2.2964472045385515e-6,2.40314e-6,2.8596294518850347e-8,3.20665e-8,1.3969247487662652e-5,1.45943e-5,9.772656269670603e-6,1.02165e-5,5.004742764961002e-7,5.25388e-7,-0.0,1.44816e-8,7.436052254264696e-7,7.79576e-7,8.901381821717504e-5,8.86218e-5
0.012960371339225927,4.656157262125277e-6,4.8706e-6,3.232805805111048e-7,3.40119e-7,0.0001038191431326391,0.000103813,6.679421828410448e-6,6.98565e-6,0.00010349637972628756,0.000103554,1.2509307921383542e-7,1.3291e-7,1.5535773096549274e-6,1.62649e-6,3.2393812029527986e-6,3.38924e-6,0.00010381667853874336,0.00010399,9.976006200756263e-5,9.90998e-5,3.8857441937779494e-5,4.02151e-5,7.101484338187415e-5,7.17451e-5,1.0677995501852963e-6,1.11856e-6,5.3527692687958646e-5,5.48593e-5,2.0669783432334937e-7,2.18228e-7,2.7660576006003402e-5,2.87842e-5,1.949751395227993e-5,2.03457e-5,6.797215614106057e-8,7.31902e-8,2.247668151235391e-6,2.35226e-6,2.7988709652830504e-8,3.13876e-8,1.367549675758589e-5,1.42892e-5,9.566059897569128e-6,1.00015e-5,4.898408495531187e-7,5.14263e-7,-0.0,1.41749e-8,7.278063190934476e-7,7.63069e-7,8.821415422429914e-5,8.78895e-5
0.0135429372365073,4.557517813451364e-6,4.76781e-6,3.1642421166366635e-7,3.32932e-7,0.00010402519331924751,0.000104014,6.538090525590501e-6,6.83845e-6,0.00010362325668224511,0.000103649,1.2244000216736562e-7,1.30102e-7,1.5206319050001297e-6,1.59213e-6,3.170715478334306e-6,3.31767e-6,0.00010402141236317908,0.00010421,9.94669556735575e-5,9.87905e-5,3.810131904462033e-5,3.94543e-5,6.998151605480481e-5,7.0779e-5,1.0451541131775623e-6,1.09492e-6,5.257834990594441e-5,5.39331e-5,2.023140226474059e-7,2.13617e-7,2.7097914707341146e-5,2.82078e-5,1.909230635206186e-5,1.99268e-5,6.653054584036823e-8,7.16438e-8,2.2000103406769347e-6,2.30257e-6,2.7395101585245256e-8,3.07243e-8,1.3388309312885427e-5,1.3991e-5,9.364149533816656e-6,9.79146e-6,4.794520235799548e-7,5.03397e-7,-0.0,1.38754e-8,7.123708193239197e-7,7.46946e-7,8.738966772045406e-5,8.71356e-5
0.014150464155618051,4.4611445018155495e-6,4.66739e-6,3.097258563136767e-7,3.25911e-7,0.00010423551792357593,0.000104223,6.3999952803407744e-6,6.69463e-6,0.00010373948472844754,0.000103731,1.1984806935139264e-7,1.27359e-7,1.4884455131516164e-6,1.55856e-6,3.1036298507370706e-6,3.24774e-6,0.00010422982301588113,0.000104432,9.913971263062197e-5,9.84535e-5,3.735848448149365e-5,3.87058e-5,6.894755114048789e-5,6.98098e-5,1.023030489716081e-6,1.07184e-6,5.164014664080565e-5,5.30158e-5,1.9803124223897543e-7,2.09113e-7,2.6546724295592286e-5,2.76428e-5,1.8695912519514442e-5,1.95169e-5,6.512215971381243e-8,7.0133e-8,2.1534500735967058e-6,2.25403e-6,2.681517415575934e-8,3.00765e-8,1.3107559273031624e-5,1.36995e-5,9.166830425156924e-6,9.58614e-6,4.693026162339028e-7,4.92781e-7,-0.0,1.35828e-8,6.972910277504311e-7,7.31195e-7,8.654181986369249e-5,8.6361e-5
0.014784108826838087,4.366957964703101e-6,4.56927e-6,3.0317995390536237e-7,3.19052e-7,0.00010445024217470155,0.000104439,6.265023348267071e-6,6.55408e-6,0.00010384330609590238,0.000103797,1.1731512903437525e-7,1.24678e-7,1.4569914378816496e-6,1.52576e-6,3.0380688446015038e-6,3.17942e-6,0.00010444181276152315,0.000104658,9.87777493623365e-5,9.80886e-5,3.662867262292678e-5,3.79695e-5,6.791376435458681e-5,6.88383e-5,1.001410321213141e-6,1.04928e-6,5.071315795953525e-5,5.21075e-5,1.9384593772000332e-7,2.04712e-7,2.600667803407506e-5,2.7089e-5,1.830804993482113e-5,1.91158e-5,6.374582856393562e-8,6.86569e-8,2.1079487695517064e-6,2.2066e-6,2.6248445926342936e-8,2.94435e-8,1.283302975861592e-5,1.34144e-5,8.973944327218088e-6,9.38546e-6,4.593842025352453e-7,4.8241e-7,-0.0,1.3297e-8,6.825544280489456e-7,7.15806e-7,8.567181811234354e-5,8.55666e-5
0.015444967099906254,4.274898921936361e-6,4.47338e-6,2.967823432136725e-7,3.12349e-7,0.0001046694545718917,0.000104664,6.133090684330867e-6,6.41671e-6,0.00010393286369098139,0.000103848,1.1483957096229805e-7,1.22059e-7,1.4262497050986738e-6,1.49371e-6,2.973990981998999e-6,3.11266e-6,0.00010465718371334671,0.000104885,9.838069353313412e-5,9.76955e-5,3.591174757014579e-5,3.72454e-5,6.688110570902813e-5,6.78654e-5,9.802798702929616e-7,1.02724e-6,4.979759925880123e-5,5.12085e-5,1.897554484200395e-7,2.00411e-7,2.5477554393795144e-5,2.6546e-5,1.7928515274055003e-5,1.87232e-5,6.240067741788874e-8,6.72146e-8,2.0634775692256628e-6,2.16025e-6,2.569455661110919e-8,2.88249e-8,1.256456127139278e-5,1.31356e-5,8.78537377874314e-6,9.18929e-6,4.4969047774901025e-7,4.72275e-7,-0.0,1.30176e-8,6.681516540070751e-7,7.00768e-7,8.478103932690618e-5,8.47532e-5
0.016134195705102453,4.184907869067801e-6,4.37966e-6,2.9052885058493454e-7,3.05798e-7,0.00010489324847181298,0.000104899,6.004112853046503e-6,6.28244e-6,0.00010400624392669891,0.000103882,1.1241978007692522e-7,1.19499e-7,1.3962002793636536e-6,1.46238e-6,2.9113546452811064e-6,3.04741e-6,0.0001048756674387374,0.000105114,9.79483220429127e-5,9.72742e-5,3.520754906812818e-5,3.65333e-5,6.585044794513208e-5,6.68917e-5,9.59625358028464e-7,1.00569e-6,4.889363359370864e-5,5.03191e-5,1.857571057278409e-7,1.96208e-7,2.4959121881577272e-5,2.60138e-5,1.755710123263787e-5,1.83389e-5,6.108582869267933e-8,6.58049e-8,2.020007521870738e-6,2.11495e-6,2.515314484944816e-8,2.82204e-8,1.2301992653101949e-5,1.2863e-5,8.601000559329223e-6,8.99751e-6,4.402151182781805e-7,4.6237e-7,-0.0,1.27446e-8,6.540733112919317e-7,6.86071e-7,8.387085169421138e-5,8.39218e-5
0.016852951372706575,4.096933058578131e-6,4.28804e-6,2.844158443066695e-7,2.99395e-7,0.00010512170063547974,0.000105143,5.878016472708259e-6,6.15117e-6,0.00010406148924806832,0.000103897,1.1005435102897746e-7,1.16997e-7,1.3668257278868844e-6,1.43176e-6,2.8501236309507356e-6,2.98362e-6,0.00010509689210979203,0.000105345,9.748059759442877e-5,9.68246e-5,3.451595649469421e-5,3.58331e-5,6.482267976161174e-5,6.5918e-5,9.394347949951115e-7,9.84633e-7,4.8001454670854884e-5,4.94394e-5,1.818485875425263e-7,1.92099e-7,2.445118565226705e-5,2.5492e-5,1.7193629695905993e-5,1.79628e-5,5.980051875578658e-8,6.4427e-8,1.977513439302507e-6,2.07067e-6,2.4623896201877322e-8,2.76295e-8,1.2045184449324076e-5,1.25963e-5,8.420722064364976e-6,8.80998e-6,4.3095262165315103e-7,4.52688e-7,-0.0,1.24777e-8,6.40311225500915e-7,6.71705e-7,8.294268874128932e-5,8.30734e-5
0.017602634355162714,4.010901763278185e-6,4.19847e-6,2.784382376523901e-7,2.93135e-7,0.00010535494533756674,0.000105397,5.754698030190329e-6,6.02283e-6,0.00010409663262429281,0.000103892,1.0774131545563442e-7,1.1455e-7,1.3381016247363864e-6,1.40183e-6,2.790247147942381e-6,2.92126e-6,0.000105320442132835,0.000105575,9.69775044568803e-5,9.63468e-5,3.3836663900406316e-5,3.51446e-5,6.379836886430304e-5,6.49451e-5,9.196913855821581e-7,9.64046e-7,4.712099680147655e-5,4.85696e-5,1.7802664146520196e-7,1.88083e-7,2.3953422008494897e-5,2.49804e-5,1.6837833167269963e-5,1.75945e-5,5.854367804871288e-8,6.30799e-8,1.9359600144909816e-6,2.02738e-6,2.4106370258632735e-8,2.70518e-8,1.1793935076373198e-5,1.23354e-5,8.24439243356916e-6,8.62659e-6,4.218952807241015e-7,4.43223e-7,-0.0,1.22169e-8,6.268539464648502e-7,6.5766e-7,8.199773368414555e-5,8.22089e-5
0.01838446226329182,3.926771712078803e-6,4.11088e-6,2.72593062669498e-7,2.87014e-7,0.00010559303620026217,0.000105662,5.634097610982883e-6,5.89731e-6,0.00010410968777024152,0.000103865,1.0547952485806986e-7,1.12159e-7,1.310013723938406e-6,1.37256e-6,2.7316956158294446e-6,2.86029e-6,0.00010554571367270235,0.000105805,9.643932389667289e-5,9.58409e-5,3.316958623418209e-5,3.44678e-5,6.277836831087353e-5,6.39735e-5,9.003853318498772e-7,9.43917e-7,4.625246052225123e-5,4.77098e-5,1.7428936979775077e-7,1.84155e-7,2.3465676106179956e-5,2.44789e-5,1.6489567537729626e-5,1.7234e-5,5.731468250506985e-8,6.17628e-8,1.895326664899408e-6,1.98506e-6,2.3600310049087805e-8,2.64869e-8,1.1548131054120013e-5,1.20801e-5,8.071927979185063e-6,8.44722e-6,4.130385987076437e-7,4.33969e-7,-0.0,1.19618e-8,6.136947938555248e-7,6.43928e-7,8.103746273056639e-5,8.13293e-5
0.019199835349537966,3.84448723783683e-6,4.02521e-6,2.668764229237081e-7,2.81028e-7,0.00010583605696855813,0.000105936,5.516136048138846e-6,5.77455e-6,0.00010409869448080775,0.000103816,1.0326747146503315e-7,1.09819e-7,1.2825433167161996e-6,1.34393e-6,2.6744301426724976e-6,2.80066e-6,0.000105772012323852,0.000106033,9.586638911297306e-5,9.5307e-5,3.251451552001061e-5,3.38024e-5,6.176330414542065e-5,6.30039e-5,8.815037688156289e-7,9.24231e-7,4.53958694068955e-5,4.68602e-5,1.706342811961467e-7,1.80315e-7,2.298770915095783e-5,2.39871e-5,1.6148631049561386e-5,1.6881e-5,5.6112712839839495e-8,6.04747e-8,1.8555863499672043e-6,1.94366e-6,2.3105378217997252e-8,2.59345e-8,1.1307619043860376e-5,1.18303e-5,7.903217338064651e-6,8.27176e-6,4.0437667195195716e-7,4.24918e-7,-0.0,1.17123e-8,6.008249969683431e-7,6.30498e-7,8.006317296747995e-5,8.04356e-5
0.020050275627427346,3.7639892574353616e-6,3.94142e-6,2.612841869099886e-7,2.75174e-7,0.00010608409350074371,0.000106221,5.400729228332528e-6,5.65446e-6,0.00010406172304790798,0.000103742,1.011035565482545e-7,1.07532e-7,1.2556705635390847e-6,1.31594e-6,2.618409470887922e-6,2.74233e-6,0.00010599851759037756,0.000106258,9.525911346868703e-5,9.47453e-5,3.187119952569044e-5,3.31484e-5,6.075368785601667e-5,6.20371e-5,8.630330547213288e-7,9.04977e-7,4.455117101685908e-5,4.60209e-5,1.6705873402163486e-7,1.76558e-7,2.2519256151796252e-5,2.35049e-5,1.5814805583874048e-5,1.65353e-5,5.493690034467487e-8,5.92148e-8,1.8167103914036224e-6,1.90318e-6,2.2621217059238713e-8,2.53942e-8,1.1072235000415713e-5,1.15859e-5,7.738141928785149e-6,8.1001e-6,3.9590324060154056e-7,4.16065e-7,-0.0,1.14683e-8,5.882352557870121e-7,6.17363e-7,7.907607023367513e-5,7.95289e-5
0.020937183349404045,3.6852380298935957e-6,3.85945e-6,2.5581356887000505e-7,2.69446e-7,0.00010633715467675133,0.000106515,5.287820723650591e-6,5.53697e-6,0.00010399690567010536,0.000103643,9.898670211920668e-8,1.05293e-7,1.2293820906354427e-6,1.28855e-6,2.5636058141794406e-6,2.68527e-6,0.00010622420679651476,0.000106479,9.461815876939517e-5,9.41562e-5,3.1239525053041386e-5,3.25054e-5,5.975020619084913e-5,6.10735e-5,8.449639923804668e-7,8.86141e-7,4.371847879290724e-5,4.51919e-5,1.6356094707870504e-7,1.72883e-7,2.2060158906911022e-5,2.30322e-5,1.5487951231739857e-5,1.61968e-5,5.378665926725751e-8,5.79824e-8,1.778679462992184e-6,1.86357e-6,2.2147585378766473e-8,2.48657e-8,1.08418707827737e-5,1.13466e-5,7.576622640185575e-6,7.93212e-6,3.8761408387500955e-7,4.07406e-7,-0.0,1.12296e-8,5.759192998698606e-7,6.04514e-7,7.807754827815215e-5,7.86101e-5
0.02186214140953529,3.6081835444086054e-6,3.77924e-6,2.5046107143204546e-7,2.63843e-7,0.00010659525124458879,0.000106819,5.177339342503083e-6,5.422e-6,0.00010390244618753967,0.000103517,9.69155548335988e-8,1.03104e-7,1.203661103724114e-6,1.26175e-6,2.509984248744708e-6,2.62944e-6,0.00010644792817276321,0.000106695,9.394421190983937e-5,9.35398e-5,3.0619282760373295e-5,3.18735e-5,5.875335516519984e-5,6.01138e-5,8.272850339122866e-7,8.67712e-7,4.289776466424121e-5,4.43733e-5,1.6013868418597497e-7,1.69288e-7,2.1610194238636576e-5,2.25685e-5,1.516788368968465e-5,1.58652e-5,5.266125423463575e-8,5.67765e-8,1.741469288611881e-6,1.82482e-6,2.1684180373676127e-8,2.43486e-8,1.0616387630326988e-5,1.11124e-5,7.4185591259960585e-6,7.76773e-6,3.7950390272731717e-7,3.98933e-7,-0.0,1.09961e-8,5.638692566460672e-7,5.91941e-7,7.706882860731646e-5,7.76802e-5
0.022826854462970406,3.532773554885832e-6,3.70075e-6,2.452230437375902e-7,2.58359e-7,0.00010685836179559979,0.00010713,5.06921064919952e-6,5.30949e-6,0.00010377662870698229,0.000103364,9.488870195831326e-8,1.00961e-7,1.1784900700369529e-6,1.23553e-6,2.4575083045292997e-6,2.57481e-6,0.00010666837238811504,0.000106905,9.323801789749173e-5,9.28966e-5,3.0010231453313505e-5,3.12524e-5,5.7763537223383986e-5,5.91584e-5,8.09984124195613e-7,8.49678e-7,4.2088942976299734e-5,4.35653e-5,1.5678961102942448e-7,1.6577e-7,2.116912081863513e-5,2.21139e-5,1.4854407608953135e-5,1.55403e-5,5.1559917603778945e-8,5.55965e-8,1.7050545222651583e-6,1.7869e-6,2.123068595332707e-8,2.38425e-8,1.0395639667408487e-5,1.08831e-5,7.263846284406853e-6,7.60683e-6,3.715671655310035e-7,3.90642e-7,-0.0,1.07675e-8,5.520769079216748e-7,5.79639e-7,7.605104361627412e-5,7.67402e-5
0.023832966284317664,3.458967896652202e-6,3.62393e-6,2.4009667574783575e-7,2.52992e-7,0.00010712636575214449,0.000107449,4.9633774954645366e-6,5.19936e-6,0.00010361785715963428,0.000103182,9.290505611772005e-8,9.88636e-8,1.153855496473352e-6,1.20987e-6,2.4061499271367654e-6,2.52134e-6,0.00010688402561935178,0.000107107,9.25005062520954e-5,9.2227e-5,2.941221472868464e-5,3.0642e-5,5.6781252338831346e-5,5.8208e-5,7.930519850296832e-7,8.32028e-7,4.129202628010529e-5,4.27678e-5,1.535119308986146e-7,1.62326e-7,2.0736763296128363e-5,2.1668e-5,1.4547376246774623e-5,1.52221e-5,5.048205852222673e-8,5.44417e-8,1.6694156607228718e-6,1.74978e-6,2.0786858823681292e-8,2.33473e-8,1.0179515857860431e-5,1.06585e-5,7.112403644028518e-6,7.44932e-6,3.637996146655261e-7,3.82527e-7,-0.0,1.05439e-8,5.405359283638006e-7,5.67598e-7,7.502542905950047e-5,7.57909e-5
0.02488230328980849,3.3867192979548413e-6,3.54873e-6,2.3507866526050402e-7,2.47739e-7,0.00010739908927213383,0.000107774,4.85977250947842e-6,5.09154e-6,0.00010342463884325823,0.000102971,9.096333949610637e-8,9.68108e-8,1.1297415240986772e-6,1.18474e-6,2.3558761243135898e-6,2.469e-6,0.00010709322357398638,0.000107299,9.17326052075197e-5,9.15314e-5,2.8825006999840014e-5,3.00422e-5,5.58068496858158e-5,5.7263e-5,7.764777123877263e-7,8.14752e-7,4.0506921789340186e-5,4.19809e-5,1.503035324079675e-7,1.58956e-7,2.0312900444893142e-5,2.12307e-5,1.4246611834032283e-5,1.49103e-5,4.942698265772754e-8,5.33112e-8,1.6345297768447227e-6,1.71345e-6,2.03524130811287e-8,2.28625e-8,9.967883878280884e-6,1.04386e-5,6.964136009371362e-6,7.2951e-6,3.5619624676268383e-7,3.74584e-7,-0.0,1.03249e-8,5.292388845675361e-7,5.55813e-7,7.399306567322155e-5,7.48334e-5
0.025976691895674302,3.3159873566891638e-6,3.4751e-6,2.3016618861281406e-7,2.42597e-7,0.00010767623150892183,0.000108103,4.758338139635268e-6,4.98599e-6,0.00010319562270530457,0.000102728,8.906245945062418e-8,9.48012e-8,1.1061345928670854e-6,1.16015e-6,2.3066586913343943e-6,2.41776e-6,0.00010729411197010392,0.00010748,9.093536749845553e-5,9.08103e-5,2.824842734210783e-5,2.94527e-5,5.484071475464428e-5,5.63239e-5,7.602519826146778e-7,7.97839e-7,3.97335835069006e-5,4.12047e-5,1.4716261014144603e-7,1.55656e-7,1.9897347275793404e-5,2.08018e-5,1.3951963802571436e-5,1.46048e-5,4.839409629606687e-8,5.22046e-8,1.6003772681130485e-6,1.67789e-6,1.9927104253298642e-8,2.23879e-8,9.760631073676489e-6,1.02233e-5,6.818962148164897e-6,7.1441e-6,3.487527835313803e-7,3.66808e-7,-0.0,1.01106e-8,5.181794204010496e-7,5.44275e-7,7.29550692700209e-5,7.38684e-5
0.02711801939868756,3.24673349767516e-6,3.40301e-6,2.2535655029582327e-7,2.37561e-7,0.00010795735384952768,0.000108434,4.659019426406236e-6,4.88263e-6,0.00010292960393849664,0.000102455,8.720137292950643e-8,9.28335e-8,1.0830217579229564e-6,1.13607e-6,2.2584707012997984e-6,2.36759e-6,0.00010748466630810392,0.000107648,9.010991735792034e-5,9.00642e-5,2.7682299617811857e-5,2.88734e-5,5.3883206416086954e-5,5.5391e-5,7.443658951413501e-7,7.8128e-7,3.897196010828433e-5,4.04391e-5,1.4408744062389667e-7,1.52425e-7,1.9489925862839534e-5,2.03811e-5,1.3663287934852767e-5,1.43054e-5,4.738283266960736e-8,5.1121e-8,1.5669394209349806e-6,1.64306e-6,1.9510698963559354e-8,2.19232e-8,9.557649732594216e-6,1.00123e-5,6.676804456508812e-6,6.99623e-6,3.4146514084917515e-7,3.59195e-7,-0.0,9.90075e-9,5.073514681889895e-7,5.32978e-7,7.191252381347099e-5,7.28968e-5
0.02830835573724387,3.1789141114094187e-6,3.33242e-6,2.2064670637143837e-7,2.32631e-7,0.0001082418779695919,0.000108766,4.5617541640563856e-6,4.78142e-6,0.00010262550121517196,0.000102149,8.537890205846196e-8,9.09069e-8,1.0603883994075283e-6,1.1125e-6,2.2112817305842616e-6,2.31846e-6,0.00010766271801017662,0.000107801,8.925735506059121e-5,8.92938e-5,2.7126396898280003e-5,2.83042e-5,5.293456315001213e-5,5.44647e-5,7.288093983571539e-7,7.65065e-7,3.82219205484507e-5,3.96841e-5,1.4107607760497137e-7,1.49262e-7,1.909042517785124e-5,1.99684e-5,1.338041783447382e-5,1.4012e-5,4.639255175196053e-8,5.00601e-8,1.5341950974318567e-6,1.60897e-6,1.9102933669739685e-8,2.14682e-8,9.358817000334315e-6,9.80568e-6,6.537574881730183e-6,6.85141e-6,3.3432870663664015e-7,3.5174e-7,-0.0,9.69527e-9,4.967481757831352e-7,5.21916e-7,7.086637483530968e-5,7.19195e-5
0.02954977084973885,3.1124919275407373e-6,3.26329e-6,2.160340542728171e-7,2.27802e-7,0.0001085290065464743,0.000109095,4.4664892133966936e-6,4.68229e-6,0.0001022824041784087,0.000101811,8.359403975331509e-8,8.902e-8,1.0382220179055962e-6,1.0894e-6,2.1650657722720036e-6,2.27035e-6,0.00010782593331443908,0.000107937,8.837888208790168e-5,8.84996e-5,2.6580535025646077e-5,2.77449e-5,5.199506220292611e-5,5.35454e-5,7.135738983093332e-7,7.49185e-7,3.7483380458368376e-5,3.89397e-5,1.3812685703876352e-7,1.46164e-7,1.8698668224236506e-5,1.95637e-5,1.3103212413401365e-5,1.37244e-5,4.542270631954651e-8,4.9021e-8,1.502126226464084e-6,1.57557e-6,1.8703583042847343e-8,2.10226e-8,9.164028240054217e-6,9.60324e-6,6.401198276422776e-6,6.70955e-6,3.2733953757662036e-7,3.44439e-7,-0.0,9.49404e-9,4.863636846458336e-7,5.11083e-7,6.981759957505407e-5,7.09372e-5
