x	N1	N8	N15	N22	N29	N36	N43	N50	N57	N64	N71	N78	N85	N92	N99	N106	N113	N120	N127	N134	N141	N148	N155	N162	N169	N176
256.505	0.000276717	0.000254257	0.000203911	0.000151965	0.000109487	7.76514e-05	5.46666e-05	3.83496e-05	2.68557e-05	1.87882e-05	1.31348e-05	9.17594e-06	6.40459e-06	4.46473e-06	3.10694e-06	2.15656e-06	1.49134e-06	1.02571e-06	6.99783e-07	4.7164e-07	3.11942e-07	2.00155e-07	1.21906e-07	6.71317e-08	2.87894e-08	1.30015e-08
267.539	0.000254596	0.000233968	0.000187709	0.000139945	0.000100859	7.15469e-05	5.03761e-05	3.53431e-05	2.47518e-05	1.7317e-05	1.21066e-05	8.45784e-06	5.90344e-06	4.11541e-06	2.86387e-06	1.98786e-06	1.37468e-06	9.45476e-07	6.45044e-07	4.34747e-07	2.87541e-07	1.84499e-07	1.12371e-07	6.18806e-08	2.65374e-08	1.19845e-08
279.046	0.000233347	0.000214473	0.00017213	0.000128378	9.25494e-05	6.5666e-05	4.62418e-05	3.24454e-05	2.27239e-05	1.58988e-05	1.11154e-05	7.76553e-06	5.42029e-06	3.77863e-06	2.62952e-06	1.8252e-06	1.2622e-06	8.68116e-07	5.92266e-07	3.99176e-07	2.64015e-07	1.69404e-07	1.03177e-07	5.68177e-08	2.43662e-08	1.1004e-08
291.047	0.000213021	0.000195818	0.000157211	0.000117294	8.45825e-05	6.00252e-05	4.2275e-05	2.96648e-05	2.07776e-05	1.45376e-05	1.01641e-05	7.10098e-06	4.9565e-06	3.45534e-06	2.40456e-06	1.66905e-06	1.15422e-06	7.93853e-07	5.41601e-07	3.6503e-07	2.41431e-07	1.54913e-07	9.43508e-08	5.19574e-08	2.22819e-08	1.00627e-08
303.564	0.000193662	0.000178046	0.000142989	0.000106719	7.69778e-05	5.46387e-05	3.84862e-05	2.70084e-05	1.8918e-05	1.3237e-05	9.25496e-06	6.46597e-06	4.51331e-06	3.1464e-06	2.18958e-06	1.51984e-06	1.05104e-06	7.22885e-07	4.93185e-07	3.32398e-07	2.19848e-07	1.41064e-07	8.59164e-08	4.73128e-08	2.029e-08	9.16314e-09
316.618	0.000175307	0.000161192	0.000129493	9.66779e-05	6.97526e-05	4.95191e-05	3.48842e-05	2.44825e-05	1.71497e-05	1.20002e-05	8.39035e-06	5.862e-06	4.09178e-06	2.85256e-06	1.98511e-06	1.37791e-06	9.52891e-07	6.55383e-07	4.47132e-07	3.0136e-07	1.9932e-07	1.27892e-07	7.7894e-08	4.2895e-08	1.83955e-08	8.30754e-09
330.232	0.000157986	0.000145283	0.000116746	8.71878e-05	6.29207e-05	4.46765e-05	3.14764e-05	2.20925e-05	1.54762e-05	1.08295e-05	7.57205e-06	5.29037e-06	3.6928e-06	2.57443e-06	1.79157e-06	1.24358e-06	8.59993e-07	5.91491e-07	4.03542e-07	2.71981e-07	1.79889e-07	1.15425e-07	7.03004e-08	3.87133e-08	1.66022e-08	7.49767e-09
344.43	0.00014172	0.00013034	0.000104766	7.82633e-05	5.64929e-05	4.01189e-05	2.82684e-05	1.98422e-05	1.39005e-05	9.72725e-06	6.80146e-06	4.75204e-06	3.31708e-06	2.31251e-06	1.6093e-06	1.11706e-06	7.72505e-07	5.31318e-07	3.62491e-07	2.44313e-07	1.61589e-07	1.03683e-07	6.31489e-08	3.47751e-08	1.49133e-08	6.73496e-09
359.239	0.000126521	0.000116374	9.35636e-05	6.99135e-05	5.04765e-05	3.58515e-05	2.52641e-05	1.77346e-05	1.24246e-05	8.69466e-06	6.07957e-06	4.24773e-06	2.96508e-06	2.06712e-06	1.43854e-06	9.98538e-07	6.9054e-07	4.74944e-07	3.2403e-07	2.18391e-07	1.44444e-07	9.26821e-08	5.64489e-08	3.10855e-08	1.3331e-08	6.02039e-09
374.683	0.000112391	0.000103387	8.31413e-05	6.21412e-05	4.4874e-05	3.18767e-05	2.24652e-05	1.57708e-05	1.10493e-05	7.73242e-06	5.40684e-06	3.77775e-06	2.63703e-06	1.83844e-06	1.2794e-06	8.88075e-07	6.1415e-07	4.22405e-07	2.88186e-07	1.94233e-07	1.28466e-07	8.24297e-08	5.02045e-08	2.76469e-08	1.18563e-08	5.35442e-09
390.79	9.93299e-05	9.138e-05	7.35017e-05	5.49489e-05	3.96874e-05	2.8196e-05	1.98728e-05	1.39518e-05	9.77515e-06	6.84095e-06	4.78357e-06	3.34231e-06	2.3331e-06	1.62655e-06	1.13195e-06	7.85728e-07	5.43372e-07	3.73726e-07	2.54974e-07	1.71849e-07	1.13661e-07	7.29303e-08	4.44189e-08	2.44608e-08	1.049e-08	4.73737e-09
407.588	8.7321e-05	8.03389e-05	6.46336e-05	4.83294e-05	3.49122e-05	2.48063e-05	1.74852e-05	1.22761e-05	8.60144e-06	6.01969e-06	4.20937e-06	2.94114e-06	2.05308e-06	1.43134e-06	9.96101e-07	6.91431e-07	4.78162e-07	3.28875e-07	2.24375e-07	1.51226e-07	1.00021e-07	6.41781e-08	3.90883e-08	2.15253e-08	9.23112e-09	4.16885e-09
425.108	7.63429e-05	7.02439e-05	5.65223e-05	4.22724e-05	3.05414e-05	2.17031e-05	1.52989e-05	1.07417e-05	7.52655e-06	5.26754e-06	3.68347e-06	2.57371e-06	1.7966e-06	1.25254e-06	8.71674e-07	6.05062e-07	4.18434e-07	2.87795e-07	1.96348e-07	1.32336e-07	8.75275e-08	5.61617e-08	3.42058e-08	1.88366e-08	8.07807e-09	3.64812e-09
443.38	6.63665e-05	6.10686e-05	4.91474e-05	3.67632e-05	2.65648e-05	1.88791e-05	1.33091e-05	9.34502e-06	6.54811e-06	4.58286e-06	3.20473e-06	2.23923e-06	1.56312e-06	1.08977e-06	7.58399e-07	5.26435e-07	3.64059e-07	2.50397e-07	1.70834e-07	1.15139e-07	7.61537e-08	4.88637e-08	2.97609e-08	1.63889e-08	7.02836e-09	3.17407e-09
462.436	5.73554e-05	5.27801e-05	4.24832e-05	3.17833e-05	2.29692e-05	1.63253e-05	1.15094e-05	8.08169e-06	5.66303e-06	3.96349e-06	2.77164e-06	1.93663e-06	1.3519e-06	9.42513e-07	6.55922e-07	4.55302e-07	3.14868e-07	2.16563e-07	1.47751e-07	9.9582e-08	6.58639e-08	4.22613e-08	2.57397e-08	1.41744e-08	6.0787e-09	2.74519e-09
482.31	4.92673e-05	4.53397e-05	3.64992e-05	2.73104e-05	1.9739e-05	1.40305e-05	9.89211e-06	6.94629e-06	4.86755e-06	3.40679e-06	2.38237e-06	1.66465e-06	1.16204e-06	8.10152e-07	5.63809e-07	3.91364e-07	2.70651e-07	1.86152e-07	1.27002e-07	8.55978e-08	5.66148e-08	3.63267e-08	2.21251e-08	1.2184e-08	5.22509e-09	2.35969e-09
503.038	4.20546e-05	3.8704e-05	3.1161e-05	2.33191e-05	1.68559e-05	1.1982e-05	8.44827e-06	5.93261e-06	4.15731e-06	2.90973e-06	2.0348e-06	1.4218e-06	9.92519e-07	6.91966e-07	4.81561e-07	3.34272e-07	2.31169e-07	1.58996e-07	1.08476e-07	7.31111e-08	4.8356e-08	3.10275e-08	1.88976e-08	1.04066e-08	4.46287e-09	2.01547e-09
524.655	3.56655e-05	3.28253e-05	2.64308e-05	1.97815e-05	1.43001e-05	1.01659e-05	7.16805e-06	5.03374e-06	3.52749e-06	2.46895e-06	1.72657e-06	1.20643e-06	8.4218e-07	5.87154e-07	4.0862e-07	2.83641e-07	1.96155e-07	1.34914e-07	9.20453e-08	6.20374e-08	4.10318e-08	2.63279e-08	1.60353e-08	8.83039e-09	3.78691e-09	1.7102e-09
547.201	3.00447e-05	2.76532e-05	2.22683e-05	1.66678e-05	1.20502e-05	8.56691e-06	6.04082e-06	4.24226e-06	2.97289e-06	2.0808e-06	1.45514e-06	1.01678e-06	7.09789e-07	4.94855e-07	3.44386e-07	2.39054e-07	1.6532e-07	1.13706e-07	7.75763e-08	5.22855e-08	3.45818e-08	2.21893e-08	1.35146e-08	7.4423e-09	3.19163e-09	1.44137e-09
570.714	2.51349e-05	2.3135e-05	1.86314e-05	1.39468e-05	1.00837e-05	7.16922e-06	5.05542e-06	3.55032e-06	2.48803e-06	1.74145e-06	1.21784e-06	8.50965e-07	5.94042e-07	4.14158e-07	2.88227e-07	2.00072e-07	1.38362e-07	9.51643e-08	6.49261e-08	4.37594e-08	2.89427e-08	1.8571e-08	1.13108e-08	6.2287e-09	2.67118e-09	1.20633e-09
595.237	2.08773e-05	1.92167e-05	1.5477e-05	1.15864e-05	8.37759e-06	5.95649e-06	4.20038e-06	2.9499e-06	2.06728e-06	1.44697e-06	1.0119e-06	7.07072e-07	4.93594e-07	3.44128e-07	2.39491e-07	1.66242e-07	1.14966e-07	7.90732e-08	5.39479e-08	3.63602e-08	2.40488e-08	1.54309e-08	9.39832e-09	5.17551e-09	2.21952e-09	1.00235e-09
620.813	1.72131e-05	1.58444e-05	1.27617e-05	9.55431e-06	6.90863e-06	4.91223e-06	3.46408e-06	2.43284e-06	1.70495e-06	1.19336e-06	8.34555e-07	5.83151e-07	4.07088e-07	2.83817e-07	1.97519e-07	1.37107e-07	9.48179e-08	6.52153e-08	4.44933e-08	2.9988e-08	1.98342e-08	1.27265e-08	7.75123e-09	4.26848e-09	1.83054e-09	8.26686e-10
647.486	1.40839e-05	1.29643e-05	1.04425e-05	7.81844e-06	5.65369e-06	4.02006e-06	2.83498e-06	1.99105e-06	1.39535e-06	9.76672e-07	6.83018e-07	4.77265e-07	3.33172e-07	2.32284e-07	1.61655e-07	1.12212e-07	7.76017e-08	5.33741e-08	3.64146e-08	2.4543e-08	1.62329e-08	1.04158e-08	6.34383e-09	3.49345e-09	1.49817e-09	6.76584e-10
675.305	1.1433e-05	1.05243e-05	8.47753e-06	6.34753e-06	4.59021e-06	3.26396e-06	2.30182e-06	1.61662e-06	1.13295e-06	7.93011e-07	5.54581e-07	3.87519e-07	2.70522e-07	1.88605e-07	1.31257e-07	9.1112e-08	6.30096e-08	4.33377e-08	2.95673e-08	1.9928e-08	1.31805e-08	8.45721e-09	5.15095e-09	2.83655e-09	1.21645e-09	5.49361e-10
704.318	9.20571e-06	8.47417e-06	6.82635e-06	5.11141e-06	3.69643e-06	2.62848e-06	1.85369e-06	1.3019e-06	9.124e-07	6.38638e-07	4.46623e-07	3.12083e-07	2.17861e-07	1.51891e-07	1.05707e-07	7.33761e-08	5.07441e-08	3.49015e-08	2.38117e-08	1.60488e-08	1.06148e-08	6.81093e-09	4.14827e-09	2.28439e-09	9.79659e-10	4.42422e-10
734.577	7.35016e-06	6.76616e-06	5.45063e-06	4.08144e-06	2.95167e-06	2.09893e-06	1.48025e-06	1.03963e-06	7.28601e-07	5.09988e-07	3.56655e-07	2.49217e-07	1.73975e-07	1.21294e-07	8.44133e-08	5.85953e-08	4.05223e-08	2.78711e-08	1.90151e-08	1.2816e-08	8.47655e-09	5.43895e-09	3.31265e-09	1.82423e-09	7.82319e-10	3.53302e-10
766.135	5.81783e-06	5.35563e-06	4.31446e-06	3.23077e-06	2.33651e-06	1.66152e-06	1.17178e-06	8.2299e-07	5.76776e-07	4.03719e-07	2.82337e-07	1.97287e-07	1.37724e-07	9.60198e-08	6.68239e-08	4.63857e-08	3.20786e-08	2.20635e-08	1.50529e-08	1.01455e-08	6.71028e-09	4.30563e-09	2.62239e-09	1.44411e-09	6.19306e-10	2.79684e-10
799.047	4.5638e-06	4.20127e-06	3.38458e-06	2.53451e-06	1.83301e-06	1.30349e-06	9.1929e-07	6.45658e-07	4.52498e-07	3.1673e-07	2.21502e-07	1.54778e-07	1.08049e-07	7.53309e-08	5.24257e-08	3.63912e-08	2.51668e-08	1.73096e-08	1.18096e-08	7.9595e-09	5.26446e-09	3.37792e-09	2.05736e-09	1.13296e-09	4.85868e-10	2.19422e-10
833.373	3.54705e-06	3.26531e-06	2.63061e-06	1.96994e-06	1.42472e-06	1.01316e-06	7.14539e-07	5.01855e-07	3.51717e-07	2.46188e-07	1.7217e-07	1.20306e-07	8.39845e-08	5.85534e-08	4.07496e-08	2.82863e-08	1.95617e-08	1.34545e-08	9.17937e-09	6.18679e-09	4.09198e-09	2.6256e-09	1.59915e-09	8.80628e-10	3.77657e-10	1.70553e-10
869.172	2.73058e-06	2.51371e-06	2.02513e-06	1.51655e-06	1.09683e-06	7.79988e-07	5.50097e-07	3.86361e-07	2.70775e-07	1.89532e-07	1.32548e-07	9.26202e-08	6.46572e-08	4.50785e-08	3.13719e-08	2.17768e-08	1.506e-08	1.03582e-08	7.06693e-09	4.76303e-09	3.15029e-09	2.02138e-09	1.23114e-09	6.7797e-10	2.90747e-10	1.31304e-10
906.508	2.0814e-06	1.91609e-06	1.54369e-06	1.15603e-06	8.36092e-07	5.94575e-07	4.19334e-07	2.9452e-07	2.06411e-07	1.4448e-07	1.01041e-07	7.06041e-08	4.9288e-08	3.43632e-08	2.39147e-08	1.66004e-08	1.14802e-08	7.89604e-09	5.38711e-09	3.63085e-09	2.40146e-09	1.54089e-09	9.38495e-10	5.16815e-10	2.21636e-10	1.00093e-10
945.447	1.57048e-06	1.44575e-06	1.16477e-06	8.72275e-07	6.30875e-07	4.4864e-07	3.16412e-07	2.22233e-07	1.55749e-07	1.09019e-07	7.62417e-08	5.32752e-08	3.71909e-08	2.59292e-08	1.80452e-08	1.2526e-08	8.66255e-09	5.95806e-09	4.06491e-09	2.7397e-09	1.81205e-09	1.1627e-09	7.08154e-10	3.8997e-10	1.67238e-10	7.55262e-11
986.057	1.17258e-06	1.07946e-06	8.69677e-07	6.51289e-07	4.71048e-07	3.34983e-07	2.36253e-07	1.65934e-07	1.16293e-07	8.14008e-08	5.69272e-08	3.97789e-08	2.77693e-08	1.93605e-08	1.34738e-08	9.3528e-09	6.46805e-09	4.4487e-09	3.03514e-09	2.04565e-09	1.353e-09	8.68151e-10	5.28756e-10	2.91178e-10	1.24872e-10	5.63931e-11
1028.41	8.66063e-07	7.97287e-07	6.42343e-07	4.81044e-07	3.4792e-07	2.47421e-07	1.74499e-07	1.22561e-07	8.58954e-08	6.01237e-08	4.20472e-08	2.93812e-08	2.05107e-08	1.43e-08	9.95191e-09	6.90811e-09	4.77739e-09	3.28587e-09	2.2418e-09	1.51095e-09	9.99347e-10	6.41228e-10	3.90547e-10	2.15068e-10	9.2232e-11	4.16527e-11
1072.58	6.3256e-07	5.82328e-07	4.69161e-07	3.51351e-07	2.54119e-07	1.80716e-07	1.27454e-07	8.95182e-08	6.27379e-08	4.39143e-08	3.07113e-08	2.146e-08	1.4981e-08	1.04447e-08	7.26888e-09	5.04569e-09	3.48941e-09	2.4e-09	1.63741e-09	1.1036e-09	7.29924e-10	4.68353e-10	2.85255e-10	1.57086e-10	6.73663e-11	3.04232e-11
1118.65	4.5672e-07	4.20453e-07	3.38744e-07	2.53684e-07	1.8348e-07	1.30482e-07	9.20255e-08	6.46347e-08	4.52986e-08	3.17075e-08	2.21745e-08	1.54948e-08	1.08168e-08	7.54139e-09	5.24835e-09	3.64314e-09	2.51946e-09	1.73287e-09	1.18226e-09	7.96829e-10	5.27027e-10	3.38165e-10	2.05963e-10	1.13421e-10	4.86405e-11	2.19664e-11
1166.7	3.25869e-07	2.99992e-07	2.41694e-07	1.81004e-07	1.30914e-07	9.30993e-08	6.56606e-08	4.61172e-08	3.23208e-08	2.26234e-08	1.58216e-08	1.10556e-08	7.71783e-09	5.38082e-09	3.74473e-09	2.5994e-09	1.79765e-09	1.23642e-09	8.43549e-10	5.68542e-10	3.76037e-10	2.41283e-10	1.46956e-10	8.09264e-11	3.47053e-11	1.56732e-11
1216.81	2.29681e-07	2.11442e-07	1.70353e-07	1.27577e-07	9.22718e-08	6.5619e-08	4.62795e-08	3.25047e-08	2.27806e-08	1.59457e-08	1.11515e-08	7.79232e-09	5.43975e-09	3.79256e-09	2.63939e-09	1.83213e-09	1.26703e-09	8.71461e-10	5.94558e-10	4.00725e-10	2.65042e-10	1.70063e-10	1.03579e-10	5.70393e-11	2.44613e-11	1.10469e-11
1269.07	1.59858e-07	1.47164e-07	1.18565e-07	8.87935e-08	6.42214e-08	4.5671e-08	3.22106e-08	2.26234e-08	1.58554e-08	1.10982e-08	7.7615e-09	5.42349e-09	3.78609e-09	2.63964e-09	1.83703e-09	1.27517e-09	8.81861e-10	6.0654e-10	4.13815e-10	2.78906e-10	1.8447e-10	1.18365e-10	7.20912e-11	3.96996e-11	1.70251e-11	7.68869e-12
1323.57	1.09827e-07	1.01106e-07	8.14581e-08	6.10039e-08	4.41221e-08	3.13775e-08	2.21298e-08	1.5543e-08	1.08932e-08	7.62486e-09	5.33241e-09	3.72612e-09	2.60117e-09	1.81352e-09	1.2621e-09	8.76085e-10	6.05868e-10	4.16713e-10	2.84304e-10	1.91618e-10	1.26737e-10	8.13205e-11	4.95291e-11	2.72749e-11	1.16968e-11	5.28239e-12
1380.42	7.44538e-08	6.85416e-08	5.5222e-08	4.13558e-08	2.99113e-08	2.12714e-08	1.50022e-08	1.05369e-08	7.38473e-09	5.16905e-09	3.61496e-09	2.52601e-09	1.76339e-09	1.22942e-09	8.55604e-10	5.93917e-10	4.10731e-10	2.82499e-10	1.92736e-10	1.29902e-10	8.59178e-11	5.51289e-11	3.35768e-11	1.84903e-11	7.92954e-12	3.58105e-12
1439.7	4.97851e-08	4.58319e-08	3.69254e-08	2.76535e-08	2.00009e-08	1.42236e-08	1.00316e-08	7.04578e-09	4.93797e-09	3.45641e-09	2.41723e-09	1.68908e-09	1.17913e-09	8.22083e-10	5.7212e-10	3.97137e-10	2.74645e-10	1.889e-10	1.28878e-10	8.6862e-11	5.7451e-11	3.68632e-11	2.24519e-11	1.23639e-11	5.30228e-12	2.39455e-12
1501.53	3.2823e-08	3.02166e-08	2.43447e-08	1.82318e-08	1.31865e-08	9.37756e-09	6.61377e-09	4.64524e-09	3.25557e-09	2.27879e-09	1.59366e-09	1.1136e-09	7.77394e-10	5.41994e-10	3.77195e-10	2.6183e-10	1.81072e-10	1.2454e-10	8.49682e-11	5.72676e-11	3.78771e-11	2.43037e-11	1.48024e-11	8.15148e-12	3.49576e-12	1.57871e-12
1566.01	2.1328e-08	1.96344e-08	1.58189e-08	1.18468e-08	8.5684e-09	6.09343e-09	4.29755e-09	3.01842e-09	2.11544e-09	1.48073e-09	1.03554e-09	7.23605e-10	5.05142e-10	3.52182e-10	2.45097e-10	1.70134e-10	1.17658e-10	8.0925e-11	5.52114e-11	3.72118e-11	2.46121e-11	1.57923e-11	9.61845e-12	5.29674e-12	2.2715e-12	1.02583e-12
1633.27	1.36534e-08	1.25692e-08	1.01267e-08	7.58387e-09	5.48517e-09	3.90079e-09	2.75113e-09	1.93228e-09	1.35422e-09	9.4791e-10	6.62917e-10	4.63225e-10	3.23373e-10	2.25454e-10	1.56902e-10	1.08914e-10	7.53206e-11	5.18052e-11	3.53443e-11	2.38216e-11	1.57558e-11	1.01096e-11	6.15738e-12	3.39078e-12	1.45413e-12	6.56699e-13
1703.41	8.6074e-09	7.92392e-09	6.38408e-09	4.78105e-09	3.45798e-09	2.45915e-09	1.73438e-09	1.21816e-09	8.53735e-10	5.97585e-10	4.17919e-10	2.92028e-10	2.03862e-10	1.42131e-10	9.89149e-11	6.86617e-11	4.74839e-11	3.26592e-11	2.22819e-11	1.50177e-11	9.93281e-12	6.37336e-12	3.88176e-12	2.13763e-12	9.1672e-13	4.13998e-13
1776.56	5.34156e-09	4.9174e-09	3.96181e-09	2.96701e-09	2.14594e-09	1.52609e-09	1.07632e-09	7.5596e-10	5.29808e-10	3.70848e-10	2.59351e-10	1.81226e-10	1.26512e-10	8.82035e-11	6.13843e-11	4.26099e-11	2.94674e-11	2.02676e-11	1.38276e-11	9.31966e-12	6.16407e-12	3.95516e-12	2.40893e-12	1.32656e-12	5.68896e-13	2.56918e-13
1852.85	3.26171e-09	3.00271e-09	2.4192e-09	1.81175e-09	1.31038e-09	9.31877e-10	6.57231e-10	4.61612e-10	3.23517e-10	2.26451e-10	1.58367e-10	1.10662e-10	7.72521e-11	5.38597e-11	3.74831e-11	2.60189e-11	1.79937e-11	1.2376e-11	8.44357e-12	5.69087e-12	3.76397e-12	2.41514e-12	1.47097e-12	8.10039e-13	3.47385e-13	1.56882e-13
1932.41	1.95895e-09	1.8034e-09	1.45295e-09	1.08812e-09	7.87001e-10	5.59677e-10	3.94727e-10	2.7724e-10	1.94301e-10	1.36004e-10	9.5114e-11	6.64626e-11	4.63969e-11	3.23476e-11	2.2512e-11	1.56267e-11	1.08068e-11	7.4329e-12	5.07113e-12	3.41788e-12	2.26061e-12	1.45051e-12	8.83448e-13	4.86502e-13	2.08636e-13	9.42218e-14
2015.39	1.1567e-09	1.06485e-09	8.57918e-10	6.42496e-10	4.64697e-10	3.3047e-10	2.33073e-10	1.63701e-10	1.14728e-10	8.03058e-11	5.61615e-11	3.92439e-11	2.73958e-11	1.91002e-11	1.32926e-11	9.22703e-12	6.38107e-12	4.38888e-12	2.99433e-12	2.01814e-12	1.33481e-12	8.56477e-13	5.21646e-13	2.87263e-13	1.23193e-13	5.56347e-14
2101.94	6.71189e-10	6.17892e-10	4.97819e-10	3.72817e-10	2.69647e-10	1.9176e-10	1.35244e-10	9.49896e-11	6.65726e-11	4.65986e-11	3.25885e-11	2.27718e-11	1.58968e-11	1.10831e-11	7.7132e-12	5.35411e-12	3.7027e-12	2.5467e-12	1.7375e-12	1.17105e-12	7.74542e-13	4.96982e-13	3.02692e-13	1.66688e-13	7.14841e-14	3.22828e-14
2192.2	3.82572e-10	3.52194e-10	2.83753e-10	2.12503e-10	1.53697e-10	1.09302e-10	7.70879e-11	5.41433e-11	3.79459e-11	2.65608e-11	1.85752e-11	1.29798e-11	9.06105e-12	6.31731e-12	4.39647e-12	3.0518e-12	2.11051e-12	1.4516e-12	9.90362e-13	6.67492e-13	4.41483e-13	2.83276e-13	1.72532e-13	9.5011e-14	4.07454e-14	1.8401e-14
2286.33	2.14111e-10	1.97109e-10	1.58805e-10	1.1893e-10	8.6018e-11	6.11718e-11	4.31431e-11	3.03019e-11	2.12368e-11	1.48651e-11	1.03958e-11	7.26426e-12	5.07111e-12	3.53555e-12	2.46053e-12	1.70797e-12	1.18117e-12	8.12405e-13	5.54267e-13	3.73569e-13	2.47081e-13	1.58539e-13	9.65596e-14	5.31739e-14	2.28036e-14	1.02983e-14
2384.51	1.17606e-10	1.08267e-10	8.72282e-11	6.53253e-11	4.72477e-11	3.36003e-11	2.36975e-11	1.66441e-11	1.16649e-11	8.16503e-12	5.71018e-12	3.99009e-12	2.78545e-12	1.942e-12	1.35151e-12	9.38152e-13	6.48791e-13	4.46236e-13	3.04446e-13	2.05193e-13	1.35716e-13	8.70816e-14	5.3038e-14	2.92072e-14	1.25255e-14	5.65662e-15
2400	1.04126e-10	9.58578e-11	7.723e-11	5.78377e-11	4.18322e-11	2.9749e-11	2.09813e-11	1.47364e-11	1.03279e-11	7.22916e-12	5.05568e-12	3.53275e-12	2.46618e-12	1.7194e-12	1.1966e-12	8.3062e-13	5.74426e-13	3.95088e-13	2.6955e-13	1.81674e-13	1.2016e-13	7.71003e-14	4.69587e-14	2.58595e-14	1.10898e-14	5.00826e-15
